JournalTitle,MedAbbr,NlmId,ImpactFactor
Conservation genetics resources,Conserv Genet Resour,101505405,0.47
Technology and culture,Technol Cult,21120500R,0.469
Intervention in school and clinic,Interv Sch Clin,9425913,0.468
Der Unfallchirurg,Unfallchirurg,8502736,0.467
Hippokratia,Hippokratia,101296613,0.467
Education and urban society,Educ Urban Soc,100967174,0.465
Psychoanalysis and history,Psychoanal Hist,100887289,0.462
International journal of feminist approaches to bioethics,Int J Fem Approaches Bioeth,101475857,0.462
Candollea,Candollea,101562934,0.462
Archivos latinoamericanos de nutricion,Arch Latinoam Nutr,0067507,0.459
Biomolecular NMR assignments,Biomol NMR Assign,101472371,0.459
Phonetica,Phonetica,0376424,0.458
Arctic anthropology,Arctic Anthropol,0107714,0.458
The Nautilus,Nautilus (Philadelphia),9890221,0.457
Bulletin of experimental biology and medicine,Bull Exp Biol Med,0372557,0.456
New Zealand geographer,N Z Geog,100969251,0.455
Asian-Pacific economic literature,Asia Pac Econ Lit,101085823,0.455
Journal of applied economics,J Appl Econ,101550228,0.455
International journal of nanotechnology,Int J Nanotechnol,101268932,0.454
Analytical and quantitative cytopathology and histopathology,Anal Quant Cytopathol Histpathol,101638882,0.454
Survey research methods,Surv Res Methods,101527490,0.452
Lexikos,Lexikos,101607248,0.452
Tropical doctor,Trop Doct,1301706,0.45
Cornell international law journal,Cornell Int Law J,100972339,0.45
Open life sciences,Open Life Sci,101669614,0.448
Zeitschrift fur Soziologie,Z Soziol,101085232,0.447
American journal of economics and sociology,Am J Econ Sociol,14820160R,0.446
Journal of the history of medicine and allied sciences,J Hist Med Allied Sci,0413415,0.444
Statistics and its interface,Stat Interface,101471232,0.444
Applied Computational Electromagnetics Society journal,Appl Comput Electromagn Soc J,101662155,0.444
Therapeutic innovation & regulatory science,Ther Innov Regul Sci,101597411,0.442
Statistics in biopharmaceutical research,Stat Biopharm Res,101507745,0.439
Mathematical and computer modelling of dynamical systems,Math Comput Model Dyn Syst,101544784,0.439
Modern Asian studies,Mod Asian Stud,100969086,0.438
Topics in companion animal medicine,Top Companion Anim Med,101465592,0.438
Arts & health,Arts Health,101476585,0.436
Computational statistics,Comput Stat,101314441,0.434
Middle Eastern studies,Middle East Stud,100968805,0.433
Research and theory for nursing practice,Res Theory Nurs Pract,101146940,0.432
Northeastern naturalist,Northeast Nat (Steuben),101638126,0.431
Clinical and experimental obstetrics & gynecology,Clin Exp Obstet Gynecol,7802110,0.429
Zdravstveno varstvo,Zdr Varst,9412992,0.429
Communications in algebra,Commun Algebra,101677340,0.429
Natural resource modeling,Nat Resour Model,101570794,0.426
East Asian journal on applied mathematics,East Asian J Applied Math,101583720,0.426
Business history review,Bus Hist Rev,9879431,0.425
Contemporary psychoanalysis,Contemp Psychoanal,0042624,0.424
Computer animation and virtual worlds,Comput Animat Virtual Worlds,101528823,0.424
Journal of moral philosophy,J Moral Philos,101593777,0.424
Australian orthodontic journal,Aust Orthod J,1260462,0.423
Mathematical social sciences,Math Soc Sci,101085418,0.423
Journal of black studies,J Black Stud,9891938,0.421
Rutgers law review,Rutgers Law Rev,100971812,0.421
Journal of multicultural counseling and development,J Multicult Couns Devel,9885385,0.421
Theoretical biology forum,Theor Biol Forum,101570881,0.421
British journal of learning disabilities,Br J Learn Disabil,9514581,0.418
Medycyna pracy,Med Pr,0376642,0.416
Journal of hard tissue biology,J Hard Tissue Biol,101469819,0.415
Exceptionality,Exceptionality,9007311,0.414
German studies review,Ger Stud Rev,100967644,0.413
Wisconsin law review,Wis L Rev,100971836,0.412
International journal of developmental disabilities,Int J Dev Disabil,101591528,0.412
Journal of official statistics,J Off Stat,101084640,0.411
IEICE transactions on information and systems,IEICE Trans Inf Syst,101530198,0.411
The Internist,Internist,1251744,0.406
Contemporary European history,Contemp Eur Hist,100973341,0.406
Zentralblatt fur Chirurgie,Zentralbl Chir,0413645,0.405
Der Radiologe,Radiologe,0401257,0.404
Seminars in orthodontics,Semin Orthod,9511978,0.404
Race & class,Race Cl,7708004,0.404
Buffalo law review,Buffalo Law Rev,100972038,0.404
Archivos argentinos de pediatria,Arch Argent Pediatr,0372460,0.403
IAWA journal,IAWA J,101087244,0.403
Natural resources journal,Nat Resour J,101088104,0.4
Journal of addictions nursing,J Addict Nurs,9616159,0.4
Historia agraria,Hist Agrar,101506148,0.4
History of the human sciences,Hist Human Sci,100967737,0.397
International journal of algebra and computation,Int J Algebra Comput,101515598,0.396
International journal of gerontology,Int J Gerontol,101467913,0.396
Journal of the American Psychoanalytic Association,J Am Psychoanal Assoc,7505579,0.395
Journal of modern Italian studies,J Mod Ital Stud,101533915,0.394
Philosophy of the social sciences,Philos Soc Sci,100969765,0.392
Critical care nursing clinics of North America,Crit Care Nurs Clin North Am,8912620,0.391
Journal of biological systems,J Biol Syst,9312474,0.39
Tierarztliche Praxis,Tierarztl Prax,7501042,0.389
Laeknabladid,Laeknabladid,7901326,0.389
Contributions to nephrology,Contrib Nephrol,7513582,0.388
Radioprotection,Radioprotection,0110554,0.388
Law and philosophy,Law Philos,100971924,0.383
"Dynamis (Granada, Spain)",Dynamis,8610855,0.382
Paedagogica historica,Paedagog Hist,100969876,0.381
Journal of rehabilitation,J Rehabil,0411775,0.378
"Adansonia (Paris, France : 1997)",Adansonia,101562913,0.378
Perspectives in biology and medicine,Perspect Biol Med,0401132,0.377
Topology and its applications,Topol Appl,101516599,0.377
Animal cells and systems,Animal Cells Syst (Seoul),101478641,0.376
Wiener tierarztliche Monatsschrift,Wien Tierarztl Monatsschr,0413611,0.375
International journal of tropical insect science,Int J Trop Insect Sci,101226299,0.375
Social philosophy & policy,Soc Philos Policy,100972119,0.371
ISPRS international journal of geo-information,ISPRS Int J Geoinf,101623074,0.371
Continuity and change,Contin Chang,100967254,0.37
Vojnosanitetski pregled,Vojnosanit Pregl,21530700R,0.367
International journal of diabetes in developing countries,Int J Diabetes Dev Ctries,101285656,0.366
Zeitschrift fur klinische Psychologie und Psychotherapie,Z Klin Psychol Psychother,1302504,0.364
Journal of social history,J Soc Hist,100968095,0.364
Labor history,Labor Hist,100968810,0.364
Journal of knot theory and its ramifications,J Knot Theory Ramif,101659074,0.363
Family law quarterly,Fam Law Q,9879777,0.362
Journal of Southeast Asian studies,J Southeast Asian Stud,101085069,0.361
Asian perspective,Asian Perspect,100966334,0.358
Bulletin of economic research,Bull Econ Res,100966666,0.358
Dissent,Dissent,100967488,0.35
Orvosi hetilap,Orv Hetil,0376412,0.349
Women & therapy,Women Ther,8213661,0.348
Southern African journal of HIV medicine,South Afr J HIV Med,100965417,0.345
Rethinking history,Rethink Hist,101681807,0.342
Acta Cardiologica Sinica,Acta Cardiol Sin,101687085,0.342
Folia morphologica,Folia Morphol (Praha),0010076,0.341
Folia morphologica,Folia Morphol (Warsz),0374620,0.341
European history quarterly,Eur Hist Q,100967402,0.341
African studies,Afr Stud,101085610,0.34
Econ journal watch,Econ J Watch,101512375,0.339
Advances in difference equations,Adv Differ Equ,101670234,0.335
Journal of community health nursing,J Community Health Nurs,8411341,0.333
Revue de pneumologie clinique,Rev Pneumol Clin,8406312,0.333
History of education,Hist Educ,100967730,0.333
Child & family behavior therapy,Child Fam Behav Ther,8302769,0.333
Rhetoric Society quarterly,Rhetor Soc Q,101526755,0.333
Materials evaluation,Mater Eval,101537765,0.333
Bariatric surgical practice and patient care,Bariatr Surg Pract Patient Care,101615816,0.333
International journal of group psychotherapy,Int J Group Psychother,0374720,0.328
"Scientist (Philadelphia, Pa.)",Scientist,8709295,0.325
Journal of architectural and planning research,J Archit Plann Res,101087740,0.325
DISP,DISP,101681423,0.325
Archivos espanoles de urologia,Arch Esp Urol,0064757,0.323
"Sante publique (Vandoeuvre-les-Nancy, France)",Sante Publique,9216153,0.323
Asian survey,Asian Surv,9878830,0.323
Sante publique,Sante Publique (Paris),20610100R,0.323
Early science and medicine,Early Sci Med,9610931,0.317
Journal of veterinary dentistry,J Vet Dent,9426426,0.316
Journal of evolutionary biochemistry and physiology,J Evol Biochem Physiol,0332675,0.316
Nordic psychology,Nord Psychol,101276609,0.316
Zhurnal obshchei biologii,Zh Obshch Biol,0424252,0.313
Gaceta medica de Mexico,Gac Med Mex,0010333,0.312
Journal of musculoskeletal pain,J Musculoskelet Pain,9302330,0.312
European law review,Eur Law Rev,101092779,0.31
Catholic University law review,Cathol Univers Law Rev,100972166,0.309
British journal of hospital medicine,Br J Hosp Med,0171545,0.308
Archive for history of exact sciences,Arch Hist Exact Sci,15140050R,0.308
Voprosy psikhologii,Vopr Psikhol,0417403,0.308
Current medical imaging reviews,Curr Med Imaging Rev,101272516,0.308
International journal of heavy vehicle systems,Int J Heavy Veh Syst,101663066,0.308
Language and linguistics,Lang Linguist (Taipei),101680798,0.308
Aktuelle Urologie,Aktuelle Urol,0421406,0.306
Denver University law review,Denver Univ Law Rev,100972488,0.304
Endeavour,Endeavour,0375037,0.302
Technology review,Technol Rev,7703797,0.3
Osiris,Osiris,0057764,0.3
Journal of the Southern African Institute of Mining and Metallurgy,J South Afr Inst Min Metall,101651453,0.3
Economic computation and economic cybernetics studies and research,Econ Comput Econ Cybern Stud Res,101087485,0.299
Agro food industry hi-tech,Agro Food Ind Hi Tech,101540536,0.299
Topics in geriatric rehabilitation,Top Geriatr Rehabil,8606637,0.297
Virologie,Virologie,7605765,0.294
Annals of science,Ann Sci,0372361,0.294
Australian economic papers,Aust Econ Pap,101084957,0.294
Asian journal of social science,Asian J Soc Sci,101656833,0.291
Der Urologe,Urologe,1304107,0.289
Polity,Polity,100972858,0.288
Eastern European economics,East Europ Econ,101087474,0.288
Mathematical population studies,Math Popul Stud,101084345,0.286
Estudios de psicologia,Estud Psicol,8102604,0.281
Centaurus; international magazine of the history of science and medicine,Centaurus,0372565,0.28
International journal of human genetics,Int J Hum Genet,101145872,0.278
Journal of Baltic studies,J Balt Stud,100968602,0.277
Journal of hematopathology,J Hematop,101491976,0.277
Cirugia y cirujanos,Cir Cir,0372736,0.276
Revue de medecine veterinaire,Rev Med Vet (Toulouse),2984778R,0.276
Social research,Soc Res (New York),20810180R,0.275
"Sociologus; Zeitschrift fur empirische Soziologie, sozialpsychologische und ethnologische Forschung. A Journal for empirical sociology, social psychology, and ethnic research",Sociologus,0027176,0.273
Environmental ethics,Environ Ethics,9885563,0.271
French history,Fr Hist,101518525,0.271
Contributions to Indian sociology,Contrib Indian Sociol,101092711,0.267
Finanz-archiv : Zeitschrift fur das Gesamte Finanzwesen,Finanzarchiv,101093036,0.261
Library trends,Libr Trends,57630730R,0.259
International journal of conflict and violence,Int J Conf Violence,101522058,0.259
Microwave journal,Microw J (Int Ed),101609743,0.258
Journal of visual impairment & blindness,J Vis Impair Blind,7802172,0.256
History of psychiatry,Hist Psychiatry,9013819,0.254
Srpski arhiv za celokupno lekarstvo,Srp Arh Celok Lek,0027440,0.253
JBR-BTR : organe de la Societe royale belge de radiologie (SRBR) = orgaan van de Koninklijke Belgische Vereniging voor Radiologie (KBVR),JBR-BTR,100888280,0.252
Latin American research review,Lat Am Res Rev,100968899,0.252
Journal of the history of sexuality,J Hist Sex,9426326,0.25
Journal of urban history,J Urban Hist,100968114,0.25
War & society,War Soc,100970115,0.25
Sociologie du travail,Sociol Trav,101086573,0.25
Minerva biotecnologica,Minerva Biotecnol,9425433,0.25
"Ethnohistory (Columbus, Ohio)",Ethnohistory,100968351,0.246
Labour history,Labour Hist,100968839,0.244
Ceskoslovenska psychologie,Cesk Psychol,0372567,0.242
Isokinetics and exercise science,Isokinet Exerc Sci,9425979,0.241
Psychiatric annals,Psychiatr Ann,0353557,0.24
Physics in perspective,Phys Perspect,101668803,0.24
Journal of family history,J Fam Hist,7701861,0.239
Praxis der Kinderpsychologie und Kinderpsychiatrie,Prax Kinderpsychol Kinderpsychiatr,0404246,0.235
Food technology,Food Technol,17010170R,0.233
CEPAL review,CEPAL Rev,101085309,0.233
Issues in law & medicine,Issues Law Med,8511295,0.231
Berliner journal fur Soziologie,Berl J Soziol,101087204,0.231
Phi Delta Kappan,Phi Delta Kappan,101085558,0.23
Americas,Americas (Engl ed),0065163,0.229
Entomological news,Entomol News,0007616,0.226
Annales de biologie clinique,Ann Biol Clin (Paris),2984690R,0.225
Scientific programming,Sci Program,101586313,0.224
Annales medico-psychologiques,Ann Med Psychol (Paris),2984692R,0.222
Journal of cosmetic science,J Cosmet Sci,9814276,0.222
Interciencia,Interciencia,7611154,0.221
Ecology law quarterly,Ecol Law Q,100972181,0.22
New perspectives on Turkey,New Perspect Turk,101085836,0.217
Osteuropa,Osteuropa,100969727,0.215
Journal of social philosophy,J Soc Philos,100971922,0.214
Ambix,Ambix,14730560R,0.212
American speech,Am Speech,100966585,0.211
Journal of comparative family studies,J Comp Fam Stud,7605028,0.208
Neurophysiology,Neurophysiology,0367663,0.207
The Futurist,Futurist,9878704,0.206
Actes de la recherche en sciences sociales,Actes Rech Sci Soc,100966956,0.205
Hong Kong law journal,Hong Kong Law J,100973202,0.205
Revue francaise de sociologie,Rev Fr Sociol,0056011,0.2
Acta linguistica Hungarica,Acta Linguist Hung,101592911,0.2
Topics in clinical nutrition,Top Clin Nutr,8704634,0.197
Central European history,Cent Eur Hist,100967082,0.196
Smith College studies in social work,Smith Coll Stud Soc Work,0051757,0.195
Tidsskrift for samfunnsforskning,Tidsskr Samfunnsforsk,100970629,0.194
Pflege,Pflege,8907069,0.192
Magyar allatorvosok lapja,Magy Allatorvosok Lapja,2985227R,0.189
INFOR,INFOR,101593594,0.189
Psychoanalytic inquiry,Psychoanal Inq,8109566,0.187
Social science history,Soc Sci Hist,100970478,0.185
ASHRAE journal,ASHRAE J,101680181,0.183
Chemistry & industry,Chem Ind,0373151,0.182
Journal of the National Medical Association,J Natl Med Assoc,7503090,0.182
International review of social history,Int Rev Soc Hist,100968230,0.178
Psikhologicheskii zhurnal,Psikholog Zh,8900824,0.178
Terapevticheskii arkhiv,Ter Arkh,2984818R,0.177
Military law review,Mil Law Rev,9879560,0.174
Sciences sociales et sante,Sci Soc Sante,8709013,0.171
Psychologia : an international journal of psychology in the Orient,Psychologia,1267627,0.171
Journal of quantitative linguistics,J Quant Linguist,101522080,0.171
Iranian journal of veterinary research,Iran J Vet Res,101660030,0.171
Biotechnology law report,Biotechnol Law Rep,8501006,0.167
Journal of gastroenterology,J Gastroenterol,9430794,0.165
Agricultural history,Agric Hist,9885899,0.163
Ethical perspectives,Ethical Perspect,101227772,0.162
Columbia journal of law and social problems,Columbia J Law Soc Probl,100971979,0.161
